review,BUL,IT,HR,PM,lead,dong_nghiep,luong_thuong,CSVC,tang_ca,nghi_phep,thoi_viec,bao_hiem,ho_tro_#,cong_viec,dao_tao
"Văn hóa công ty vui vẻ, năng động, mọi người hòa đồng và hỗ trợ nhau rất nhiệt tình. Cty có nhiều chương rình hỗ trợ nhân viên học các chứng chỉ quốc tế.",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
phòng làm việc hơi bẩn và dơ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Môi trường học hỏi được nhiều. Quy trình làm việc rõ ràng, chuyên nghiệp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"thức ăn ở Lin's ngon, đa dạng, không gian rộng",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" lương thưởng còn rất thấp, phụ cấp và các khoản hỗ trợ như đi onsite chưa tương xứng, chưa thỏa đáng với cống hiến và chi phí công tác",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
"Nhiều phòng ban thì PM - BUL bị nhân viên chửi rất nhiều, càng lên cấp cao càng bị chửi. Đợt 13/9 sinh nhật công ty ông Xoay còn làm hẳn bài thơ chửi xéo Xếp Ngọc. Ftel đồng nghiệp cũng hãm loz lắm",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mang tiếng tập đoàn công nghệ mà chẳng có được 1 cái product hay nghiên cứu nào ra hồn, muôn đời đi code mướn, nghe chửi lấy tiền.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
cty ít hoạt động team-building quá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
BUL và PM cần quản lý nhân viên tốt hơn và cần review lương tốt hơn ở mấy kỳ CHE,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"Môi trường rất phù hợp cho các bạn mới tốt nghiệp học hỏi, OT thì lương đầy đủ theo quy định của pháp luật",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0
Cần có BU Leader chất lượng hơn,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DO LÀ CÔNG VIỆC PHỤC VỤ VIỆC NGHỈ TRƯA thẤT THƯỜNG, dễ áp lực và stress",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Văn phòng đẹp, có cơ hội đi onsite châu Âu, Mỹ, Nhật",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"trong công việc, phải thông minh và thích ứng với hoàn cảnh tốt mới leo lên cao được",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Github vs cái gì hub cũng chặn. đm chúng nó,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"môi trường năng động thân thiện hòa đồng và sáng tạo, công tác đào tạo khá bài bản và chuyên sâu. tuy nhiên, công việc ở đây nhiêu áp lực và thử thách cao. Yêu cầu phải chịu được áp lực cao trong công việc Đã siết thời gian ra vào công ty không còn như trước.",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0
học tập ở FPT đúng là thiên đường,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hợp cho fresher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0
"đồ ăn trên canteen khá ít, đơn điệu nên mau ngán ngấy, còn OT nhiều hay ít thì tùy dự án với tùy PM, PM tốt và lead tốt thì bạn sướng còn ko thì bạn khổ . lương thì cao hay thấp là tùy vị trí với ăn ở của bạn; được cái là không khí rất thân thiện và môi trường hiện đại. thỉnh thoảng học hỏi được nhiều thứ mới mẻ hay ho từ mấy dự án và các SA - mentor có kinh nghiệm",0.0,0.0,0.0,3.0,4.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0
"Tỉ lệ fresher + Junior cao (chắc cũng 80~90%) trên 1 project, nên nếu middle hay senior vào thì xác định là gánh team. OT thì sấp mặt, Tiền trả OT dự án phụ thuộc budget của dự án. Nhiều PM kém dẫn đến OT triền miên, vượt quá quỹ OT. - Cần cải thiện lương cho nhân viên",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"cứ đến thứ sáu 6 là anh chị em lại kéo nhau đi Phúc Long uống tà tữa, vui vãi lều",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Được đào tạo trong môi trường ISP. Được sử dụng dịch vụ FPT giá tốt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0
Đãi ngộ cho nhân viên thấp nhưng được chủ động thời gian trong công việc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
"Lương ở FPT thì thấp, tăng chậm, nhưng nghe nói nhảy ra vào lại thì lại tăng",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Môi trường chưa thật sự năng động, đồng nghiệp đôi khi làm ta nhàm chán",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"học hỏi được nhiều thứ hay ho, mới mẻ từ dự án và mentor",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
"Máy móc tốt, không gian làm việc thoải mái. Mọi người rất thân thiện với nhau.",0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"áp lực công việc cực kỳ cao, rất dễ căng thẳng cáu gắt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Nhiều dự án lớn, có cơ hội học hỏi. Tuỳ dự án, có cơ hội đi onsite Mỹ Âu Nhật .. là điểm cộng / hấp dẫn, nhất là mấy bạn mới ra trường có thể học hỏi thêm nhiều thứ. Môi trường trẻ trung, vui vẻ, mọi người giúp đỡ lẫn nhau.",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
"OT tùy dự án, thường được tính ra lương, chịu khó cũng kiếm thêm được",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quản lý không quan tâm đến nhân viên, quy trình hơi phức tạp. OT không có lương, nếu OT sẽ tăng điểm vào KPI, OT thường tới khuya",0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thỉnh thoảng có các buổi ăn hoa quả, đi ăn, đi chơi, teambuiding khá là vui",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
thức ăn ở canteen khá dở,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mạng chậm, yếu, kết nối kém",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lương bèo, nhất là khi SV mới ra trường dễ bị ép giá.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"trả OT đầy đủ, đơn OT miễn đc phê duyệt bởi PM, team lead",0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
"nhìn mặt đồng nghiệp hãm vl. Thằng loz HậuPC, hãm từ cái mặt đến cách ăn nói",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Văn phòng đẹp, chỗ ngồi tốt. Ngồi vào làm việc hiệu suất rất cao. OT tùy dự án, dự án nào PM giỏi sẽ ít phải OT và ngược lại",0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0
"Môi trường trẻ trung, vui vẻ, mọi người giúp đỡ lẫn nhau. Nơi làm việc rộng rãi hỗ trợ ăn trưa ăn tối . có hỗ trợ bus và gửi xe máy",0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
"Văn phòng đẹp, rộng rãi.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mang tiếng cty công nghệ hàng đầu nhưng cơ sở vật chất như c** hình ảnh bên ngoài chỉ làm màu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
làm việc không quan tâm đến sức khỏe nhân viên. Thời gian di chuyển quá xa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
"Mức lương còn thấp, chưa cạnh tranh lắm. Nhưng với một công ty lớn thì có thể hiểu được. Tầm nhìn quản lý ổn.",4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Giữ xe miễn phí, hỗ trợ phí ăn trưa, được hỗ trợ lấy các chứng chỉ quốc tế miễn phí. Lương ổn so với mặt bằng chung.",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
"haiz, mới ra trường lương 9tr sao sống đây trời?",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"đồ ăn trên canteen khá ít, đơn điệu nên mau ngán ngấy, cửa ra vào ở một số phòng cứ hay bị hư. nhiều ông ý thức như loz vào đéo biết đóng cửa kêu ồn vl, trong khi đang họp meeting với client nữa chứ",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"Các anh team lead hòa đồng thân thiện. Chưa có job path rõ ràng cho nhân viên. Văn hóa làm việc/ môi trường làm việc tùy thuộc vào dự án, nếu join đc dự án tốt thì khả năng thăng tiến cao, còn nếu không thì ngược lại. OT quá nhiều. Tuy nhiên là đánh giá chủ quan của mình vì tùy theo dự án mà mức độ OT khác nhau.",0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0
chương trình mentor-mentee khá hay nhưng có một số mentor chưa được tốt. tạm được,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
đồ ăn ở nhà hàng Lin rất bẩn và không ngon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"OT quá nhiều, có khi OT cả tối, cả cuối tuần nhưng bù lại thì được quy ra tiền và cả ngày nghỉ bù nên hài lòng",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
đồng nghiệp và HR có gương mặt giải trí vl,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"nhà xa, đi lại bất tiện",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Có một vài dự án, khách hàng gắn bó lâu dài nhưng rất ít.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
canteen nấu ăn quá dở,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Phúc lợi ở mức độ vừa phải, một số dự án OT nhiều do thiếu senior. OT thứ 7 chỉ được tính 150% thay vì 200% như thường lệ",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0
"lương ở Fsoft đéo có thưởng tết như F-Tel, còn Ftel mấy năm gần đây cứ chia lương tháng thành 2 đợt trả, mệt mỏi vãi lều",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mức lương cao,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"phòng họp rất hiện đại, nhất là mấy cái hội trường bên FTown3. tuy nhiên đồng nghiệp ở đây hay đồn tầm bậy, lắm drama quá chừng",0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Đồng nghiệp thân thiện, hỗ trợ nhiệt tình. Chế độ đãi ngộ tốt",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
ở đây cái gì cũng chán,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
"lương thưởng khá cao nhưng bạn phải perf tốt đã, còn OT sml thí mịa lun ó vì thời gian làm việc chịu ảnh hưởng từ khách hàng mòa",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
"các hoạt động trợ cấp cho nhân viên trong mùa dịch 2021 vừa qua khá nhiều, cty cũng có nhiều hoạt động quyên góp thiện nguyện ý nghĩa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
"bàn ghế làm việc không thoải mái, thiếu ánh sáng",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PM làm việc vô trách nhiệm,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Giữ xe miễn phí, hỗ trợ phí ăn trưa, văn phòng rộng sạch sẽ (có cô lao công đi quét liên lục), được hỗ trợ lấy các chứng chỉ quốc tế miễn phí. Lương ổn so với mặt bằng chung.",0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
Chương trình Udacity khá bổ ích,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
"thấy request xin nghỉ mát ở FPT dễ dàng, chỉ cần xin phép trước với PM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
"Dự án OT hơi nhiều, leader cần estimate thời gian và tasks rõ ràng hơn.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
"Môi trường làm việc trẻ trung, năng động. Rất nhiều nam thanh, nữ tú chưa lập gia đình.",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
BU Lead và leader làm việc vô trách nhiệm,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lương bèo, đặc biệt là mới ra trường.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
khá ổn nếu bạn đang muốn học hỏi trong khi mới ra trường hoặc đang chuyển ngành mà vẫn chưa có kinh nghiệm làm việc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
"Cải thiện lương chưa đúng với năng lực, hông đánh giá mọi người giống nhau nên lương như nhau",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Một số PM hay ăn chặn tiền thưởng, đùn đẩy công việc và vô trách nhiệm",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"cái gì cũng tệ, chán mọi thứ",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
bảo hiểm kém chất lượng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Công ty toàn những anh tài, ngoan ngoãn, kỷ luật tốt 😄",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
khi nào mới có hỗ trợ tiền xăng và điện thoại đây mấy thím,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"tăng ca quá nhiều, OT liên tục",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"phòng làm việc dơ bẩn, mất vệ sinh",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Công việc ổn áp - HR dễ thương,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"Trang thiết bị cho người mới vào không tốt, (vd: Màn hình vuông, code IOS lại cho macmini ổ HDD không chạy nổi IDE -vấn đề này có vẻ đã được giải quyết vì giờ FPT mua mac 2018 rồi) - Tuyển fresher cho dự án nhiều, thay máu liên tục - Lương thấp",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Không có phúc lợi tốt cho nhân viên có thâm niên,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hơi bất ngờ là bộ phận IT cũng có mấy bé nữ rất cá tính và xênh xẻo,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"bị nghiện cái bài nhạc mỗi sáng lên cty, giờ nghỉ việc rồi nhưng thấy nhớ vãi lìn. mình nghỉ vì muốn tìm môi trường khác tốt hơn nên ko có chê gì",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
"Có nhiều cơ hội phát triển bản thân và học được nhiều thứ hay ho mới mẻ. Có cơ hội học hỏi khá nhiều công nghệ mới Bãi đậu xe rộng rãi, có thể đi trễ so với thời gian quy định Văn hóa fpt tốt, đồng nghiệp vui vẻ, môi trường tốt, làm việc thoải mái.",0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
mọi thứ ở đây đều tốt,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0
IT thân thiện vl,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"OT hơi nhiều, Requirement hay bị thay đổi thất thường",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
"Được làm việc với nhiều khách hàng lớn, mở mang cơ hội giao tiếp cũng như onsite nước ngoài. Công ty cũng có rất nhiều khóa học để nâng cao trình độ chuyên môn cũng như kĩ năng mềm cho bản thân. Đồng nghiệp và quản lý đều rất hòa đồng, coi nhau như anh em.",5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
"lương cũng tạm ổn đó, có thêm bonus thì tuyệt. Hiện tôi gặp đúng team có PM và lead tốt nữa thì rất thỏa mãn rồi",0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PM, Lead thiếu kinh nghiệm quản lý tổ chức, quy trình cồng kềnh, áp lực",0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"môi trường làm việc văn minh, lịch sự",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"OT khá nhiều, nhiều team OT có log jira còn nhiều team thì OT sấp mặt mà chẳng được gì.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"OT rất nhiều nhưng được học hỏi được quy trình ở những dự án lớn, rất thích hợp cho sv mới ra trường hoặc fresher.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0
"đồng nghiệp vui vẻ hòa đồng, hỗ trợ nhau rất nhiều trong công việc, cảm thấy bớt đi áp lực và không còn mợt mủi",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"Lương chưa ổn, Công việc gặp khách nước ngoài nhiều nên cần review lương chuẩn hơn nếu có ngoại ngữ -=> Cần cải thiện chế độ lương",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"thời gian linh động, môi trường làm việc thân thiện vê lù nhưng KPI (ở Ftel) hoặc OKR (fsoft) bật lên là xác cmn định, xin vĩnh biệt cụ =))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
"mạng yếu, mạng như lz",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"cty từ lớn đến bé, từ già đến nhỏ, ai cũng ăn nói mất dạy, cục súc, thú tính với phản cảm vê lều",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"cứ bắt đầu giờ làm việc ca chiều là được nghe mấy bài nhạc hài hước hài dzón vãi kẹc, rất vui và bớt đi phần nào áp lực và tỉnh cả ngủ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
mentor như shit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"Cty rộng, đẹp, quy trình công việc chặt chẽ, hay mở nhiều lớp training thi lấy chứng chỉ.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0
"thức ăn ở canteen ngon, đa dạng",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Leader méo biết lead, áp đặt, đì members. mé tụi leader nó chơi 1 phe =))",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Vẫn còn hơi mang tính `chộp giật` trong việc phát triển và gắn kết business lâu dài với khách hàng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Nhân viên thường ở lại làm muộn hơn giờ về rất lâu, nhưng đó là vì cá lão làng sáng đến nơi quẹt thẻ rồi đi ăn, chiều đúng giờ ra hàng trà đá rồi tối làm bù; nhân viên mới hoặc là theo hoặc...bị bắt theo vì công việc không phải lúc nào cũng đường ai nấy đi, chưa kể sẽ bị cho là kém hòa đồng.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"Onboard về BU thì cũng hãm lắm. Kí HĐ chính thức-> về BU-> chỉ tính là OJT e nhé, sau 2-3 tháng tính tiếp. Task thì dí vì estimate sai mà đéo có tiền bonus.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IT và HR có gương mặt giải trí vl,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Giữ xe miễn phí, hỗ trợ phí ăn trưa, được hỗ trợ lấy các chứng chỉ quốc tế miễn phí",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
"mấy chương trình như SendoFarm hay chạy KPI phết, cũng nhờ đó mà ace được hưởng chút chương trình khuyến mãi từ tập đoàn khi đặt mua hàng trên app này",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
"Khi có dự án thì OT khá nhiều, và không có lương cho OT. OT không có lương hoặc không trả đấy đủ cho nhân viên",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"môi trường năng động trẻ, được giao tiếp với khách hàng nước ngoài, được tham gia nhiều khóa và chương trình bên ngoài, có nhiều dịp lễ ăn chơi - OT hơi nhiều ko đảm bảo đc sức khỏe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0
"Bãi xe rộng rãi, văn phòng rộng, có căn tin riêng. Không có OT hoặc rất ít OT. OT thường chỉ là nâng câp version hoặc xử lý lỗi ảnh hưởng khách hàng",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
"lương chưa đến 20tr nhưng được hỗ trợ ăn trưa. tuy nhiên, phần hỗ trợ này không bao nhiêu vì sau mỗi lần check-in cổng ra vào office chỉ được nhận 9k",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
"Cùng với VNG, Grab và Momo, đây đáng là nơi dưỡng già cho các Senior giàu kinh nghiệm với các khoản đãi ngộ và mức lương hấp dẫn ở VN",0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
"việc học ở FSoft rất thoải mái, đúng là thiên đường cho các Fresher và các bạn mới ra trường chưa có kinh nghiệm làm việc",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
"cần giảm bớt vấn đề OT, ON",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
"Business Unit Leader tâm lý, hay tổ chức sinh nhật cho team member",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Còn thiếu sự đầu tư mạnh mẽ hoặc chỉ cầm chừng từ cấp trên/Ban lãnh đạo về con người,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
HR và IT làm việc vô trách nhiệm,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
